"","Kingdom","Phylum","Class","Order","Family","Genus","Species","Confidence","OTU"
"c372608d0d614cb8a0eaf1178ea1bba2","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Thermomyces","Thermomyces_lanuginosus","0.9044588","c372608d0d614cb8a0eaf1178ea1bba2"
"c3749a3560510b6e28f5ef3309808f9a","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8426075","c3749a3560510b6e28f5ef3309808f9a"
"c375c0f3d40edf57bcbd72cf24ac1624","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8589914","c375c0f3d40edf57bcbd72cf24ac1624"
"c380a72feb5b70c3c3f08b63c81dd2d9","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8446109","c380a72feb5b70c3c3f08b63c81dd2d9"
"c38e87ee364fcb76a899b742e2c9459b","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c38e87ee364fcb76a899b742e2c9459b"
"c390a8edf0d2e7480af1c65219d613b1","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c390a8edf0d2e7480af1c65219d613b1"
"c3962226f0371680dda5fa527db68eb5","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3962226f0371680dda5fa527db68eb5"
"c397c06780649142f32b79087fba240b","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.9998311","c397c06780649142f32b79087fba240b"
"c3a15cb52cf7473c47b158433596a9ab","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"0.8558253","c3a15cb52cf7473c47b158433596a9ab"
"c3a19b95927a43800259abc267ef52bf","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3a19b95927a43800259abc267ef52bf"
"c3a22fa6778dca90b23f8ca40a4bdf28","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8040030","c3a22fa6778dca90b23f8ca40a4bdf28"
"c3ac65a7e1a81c2dc231b9ae31702909","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3ac65a7e1a81c2dc231b9ae31702909"
"c3adf0e79837855b6a96a895bd532509","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Lepista","Lepista_sordida","0.8743480","c3adf0e79837855b6a96a895bd532509"
"c3b7cb1586fac499461abd6ba547c2d9","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.7742785","c3b7cb1586fac499461abd6ba547c2d9"
"c3bf5b6125bb264c1044fd97bb5a782f","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3bf5b6125bb264c1044fd97bb5a782f"
"c3bf69dd391c8e6709f8e5ac25148a4d","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hymenogastraceae","Hebeloma","Hebeloma_mesophaeum","0.9532896","c3bf69dd391c8e6709f8e5ac25148a4d"
"c3c184bd219fee7ffe2f146388d004ac","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3c184bd219fee7ffe2f146388d004ac"
"c3c478210c68396d52f3600627a57858","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3c478210c68396d52f3600627a57858"
"c3d6c5f420651df62f932781b447d264","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces","unidentified","0.9999995","c3d6c5f420651df62f932781b447d264"
"c3d6db7530a7ebb5669075ebcc17e2fa","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Sphaerosporella","Sphaerosporella_brunnea","0.9962601","c3d6db7530a7ebb5669075ebcc17e2fa"
"c3db465114de8880b6ec302fd008fef5","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","Hormonema_viticola","0.9961958","c3db465114de8880b6ec302fd008fef5"
"c3dfeedadfe5a9c43bdc64929ce25c82","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8448254","c3dfeedadfe5a9c43bdc64929ce25c82"
"c3e66c5243af243b0b194528fc28be42","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8432652","c3e66c5243af243b0b194528fc28be42"
"c3e736ba6ccbb4e80ce24ffd24a592b5","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3e736ba6ccbb4e80ce24ffd24a592b5"
"c3eccc6c76d117045624f7fdf9fe7b8c","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c3eccc6c76d117045624f7fdf9fe7b8c"
"c3f6836c73c7896f3feefe241d690df7","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arachnomycetaceae","Arachnomyces","Arachnomyces_gracilis","0.9922037","c3f6836c73c7896f3feefe241d690df7"
"c3fe1e8113e136b67eb15373ebe857a4","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_ligniaria","0.9815524","c3fe1e8113e136b67eb15373ebe857a4"
"c4064569bc763ff2975e716b70ffaf4c","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4064569bc763ff2975e716b70ffaf4c"
"c407e60e641cfb0d875f5ba3919bb1bf","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.9345841","c407e60e641cfb0d875f5ba3919bb1bf"
"c4095c259214515608c852a6095447e8","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4095c259214515608c852a6095447e8"
"c409b7e96957de97830e480f3cb51264","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Sporobolomyces","Sporobolomyces_roseus","0.7978343","c409b7e96957de97830e480f3cb51264"
"c40aebd4f7afd8767dd0bab44d3fddf2","Fungi","Chytridiomycota","Lobulomycetes","unidentified","unidentified","unidentified","unidentified","0.8652175","c40aebd4f7afd8767dd0bab44d3fddf2"
"c40c1ce98aecbe1560390d1186e36993","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c40c1ce98aecbe1560390d1186e36993"
"c4161e185dd07dd1924309176ffef49e","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.7607477","c4161e185dd07dd1924309176ffef49e"
"c41819faab044447bae9234e7fae5470","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae","Bovista",NA,"0.8003192","c41819faab044447bae9234e7fae5470"
"c41ea08f2afce5a1de67cbd3afac1478","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c41ea08f2afce5a1de67cbd3afac1478"
"c4257053f68fae5c795132c3107c4843","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_gamsii","0.7792241","c4257053f68fae5c795132c3107c4843"
"c42798780e0e57d95ecec32290617099","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.9687734","c42798780e0e57d95ecec32290617099"
"c4283f25db265b3181b8f35e7dbb4542","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.8644736","c4283f25db265b3181b8f35e7dbb4542"
"c42f5ce67a9611c1eb61fbd461ca7cf0","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8297907","c42f5ce67a9611c1eb61fbd461ca7cf0"
"c432c1f4fb056f05ed8408a7767fb83b","Fungi","Chytridiomycota",NA,NA,NA,NA,NA,"0.7828924","c432c1f4fb056f05ed8408a7767fb83b"
"c4391ed23ffaea5dce0005e6c7525169","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4391ed23ffaea5dce0005e6c7525169"
"c43dc0d862e48a70fa889351ede2e35e","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae","Hormonema","Hormonema_viticola","0.9965659","c43dc0d862e48a70fa889351ede2e35e"
"c43f9e5dc163310a75569960fb5407f6","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c43f9e5dc163310a75569960fb5407f6"
"c44039d60f62ff4d313a0c5169d35171","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","unidentified","0.9479628","c44039d60f62ff4d313a0c5169d35171"
"c440ba98c3e4bd83b1afb4cddc0f2995","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c440ba98c3e4bd83b1afb4cddc0f2995"
"c44219a6094abc8247aa089f15404ae2","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unidentified","unidentified","0.9948114","c44219a6094abc8247aa089f15404ae2"
"c4446c502ffb4450bea3d15616fe244d","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8443146","c4446c502ffb4450bea3d15616fe244d"
"c449f3dbe90cc93c9831d0843deba86f","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c449f3dbe90cc93c9831d0843deba86f"
"c44a37bf2445cca03cda3f28846c770f","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c44a37bf2445cca03cda3f28846c770f"
"c44ebc7b2a057b057fb143225a3fb7a2","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"0.9459038","c44ebc7b2a057b057fb143225a3fb7a2"
"c451c807da0eeb3628132a51056accf5","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8765533","c451c807da0eeb3628132a51056accf5"
"c4563176c68ffd1c0d5440258330da0c","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus_claroideum","0.9875200","c4563176c68ffd1c0d5440258330da0c"
"c45b42e4e809731395f5ef169e4759b7","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8252223","c45b42e4e809731395f5ef169e4759b7"
"c46016b8af362bb021aea9c534e24014","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c46016b8af362bb021aea9c534e24014"
"c46152bd5d5c743bcbe24e67995c5c7f","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c46152bd5d5c743bcbe24e67995c5c7f"
"c4646e89922bdfa71d18a854970d09d8","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.7741529","c4646e89922bdfa71d18a854970d09d8"
"c46b5af5ddc2fe2e230e5aa3c5a664b7","Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.7976263","c46b5af5ddc2fe2e230e5aa3c5a664b7"
"c46e6f73e77a7bc945f6cc53456bbd5b","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c46e6f73e77a7bc945f6cc53456bbd5b"
"c46fa3478703dbd2f85bed9a8cfa83c0","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"0.9560930","c46fa3478703dbd2f85bed9a8cfa83c0"
"c46fef77e0146788842bc27866821584","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","Peziza","Peziza_varia","0.8399799","c46fef77e0146788842bc27866821584"
"c4716372a30046a82e7b0b27785b0eb4","Fungi","Ascomycota",NA,NA,NA,NA,NA,"0.7446900","c4716372a30046a82e7b0b27785b0eb4"
"c4783f8aed76df847fad2b2972a3c734","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,"0.9968541","c4783f8aed76df847fad2b2972a3c734"
"c4799315f39a21e9ff1c390140a01c6b","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"0.9961148","c4799315f39a21e9ff1c390140a01c6b"
"c47a1c1eef41203fab5478143f6652c5","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c47a1c1eef41203fab5478143f6652c5"
"c47ef7390ef0b6a26d257aec07bca68f","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Ajellomycetaceae","unidentified","unidentified","0.9742556","c47ef7390ef0b6a26d257aec07bca68f"
"c4845013a8bf650d9b016582536c91e8","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","unidentified","unidentified","0.8546727","c4845013a8bf650d9b016582536c91e8"
"c48e0baa5682163e231ffd71387984da","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c48e0baa5682163e231ffd71387984da"
"c48ecf20f89cfb58abe2ca766b5af573","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Leptospora",NA,"0.7496627","c48ecf20f89cfb58abe2ca766b5af573"
"c492e1dd85c2aea5c5a814e7bf05b7cc","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8227853","c492e1dd85c2aea5c5a814e7bf05b7cc"
"c49b90a3194e123168f95cacad07a566","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c49b90a3194e123168f95cacad07a566"
"c49ec6d6ea37743c6813704ab560ae5f","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c49ec6d6ea37743c6813704ab560ae5f"
"c4a150e7c611bb2717f12e6ca6bedd07","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8365988","c4a150e7c611bb2717f12e6ca6bedd07"
"c4a1775cf16cd9a08747903c15fd95e8","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae","Botrytis",NA,"0.7773103","c4a1775cf16cd9a08747903c15fd95e8"
"c4a9338b3fdcb9618814efb456ac870e","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Tubulicrinaceae","Tubulicrinis","Tubulicrinis_borealis","0.8781925","c4a9338b3fdcb9618814efb456ac870e"
"c4abe19e49f4990fd64d92ea1da1464d","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","Alpinaria","unidentified","0.9855356","c4abe19e49f4990fd64d92ea1da1464d"
"c4ac80323327397697ce9d50113ca120","Fungi","Ascomycota",NA,NA,NA,NA,NA,"0.8136806","c4ac80323327397697ce9d50113ca120"
"c4b30c084afc91df47fc0485f20884d6","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella",NA,"0.9999139","c4b30c084afc91df47fc0485f20884d6"
"c4b42198c24a67838fa155009068ebfe","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_minutissima","0.9105526","c4b42198c24a67838fa155009068ebfe"
"c4c12319da10a11949a137ae5f097720","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae","unidentified","unidentified","0.9804873","c4c12319da10a11949a137ae5f097720"
"c4c2441fd8c56c10e97b6547de51f436","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.7717084","c4c2441fd8c56c10e97b6547de51f436"
"c4cfbd7adb35c7477f32103cc5b13086","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4cfbd7adb35c7477f32103cc5b13086"
"c4d0e7efc7d77d95b140222e947dc09d","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4d0e7efc7d77d95b140222e947dc09d"
"c4dcf3c5b8f6046f8e26d6ac11c96ffc","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA,"0.9990413","c4dcf3c5b8f6046f8e26d6ac11c96ffc"
"c4e3af628be1904ce8008fd0f4369581","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma",NA,"0.9999995","c4e3af628be1904ce8008fd0f4369581"
"c4ec701e1259f33f3202ad32204a2aec","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4ec701e1259f33f3202ad32204a2aec"
"c4f09db2d638c012fd40959b0ac73358","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.9143024","c4f09db2d638c012fd40959b0ac73358"
"c4f3ab96b28c9a2dff83c068bea9af42","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8161550","c4f3ab96b28c9a2dff83c068bea9af42"
"c4fabd966f965909e93a676948cce18a","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c4fabd966f965909e93a676948cce18a"
"c502a5ad3481520ddc39a2f32e1f196f","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c502a5ad3481520ddc39a2f32e1f196f"
"c504ce010d8ee6fff72366ab8f75429b","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum","Cephalotrichum_asperulum","0.9999838","c504ce010d8ee6fff72366ab8f75429b"
"c50ce8d05143dc81414b8e52512ad59f","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Megacollybia","Megacollybia_rodmanii","0.9538239","c50ce8d05143dc81414b8e52512ad59f"
"c51f4cf5faeca4523f21fcd494365fb2","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8388727","c51f4cf5faeca4523f21fcd494365fb2"
"c527dee13e600d347fa0ec093b033ee4","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Spizellomyces_lactosolyticus","0.9929835","c527dee13e600d347fa0ec093b033ee4"
"c52e274e3bafb24c267dda29e22d00a5","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c52e274e3bafb24c267dda29e22d00a5"
"c530faaae1ebf2d7b91f31e7b866c505","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8965064","c530faaae1ebf2d7b91f31e7b866c505"
"c5310988654bad0f82a8e30da0f2ab02","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","unidentified","unidentified","unidentified","0.8805741","c5310988654bad0f82a8e30da0f2ab02"
"c5316574202e35e0477d243b72f82bd1","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c5316574202e35e0477d243b72f82bd1"
"c5318df4d66c7f9bf5dedd00504cfee2","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.9420345","c5318df4d66c7f9bf5dedd00504cfee2"
"c53643530afb9a79f3a4c81d273bbec8","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","Agaricus_bisporus","0.9595121","c53643530afb9a79f3a4c81d273bbec8"
"c53737556611b77566923242fc437d40","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae",NA,NA,"0.8613545","c53737556611b77566923242fc437d40"
"c53be42fdccaf8210a1241660830be70","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8771977","c53be42fdccaf8210a1241660830be70"
"c53c9148eb85f68f92316610bd72d1c3","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","unidentified","unidentified","0.9988534","c53c9148eb85f68f92316610bd72d1c3"
"c53f2219e964ac6d8c1082af2423dcaa","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","unidentified","unidentified","unidentified","0.7813480","c53f2219e964ac6d8c1082af2423dcaa"
"c53fc6d9f9cb84b786f137d6cf5b5f8f","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Halomycetaceae","Paranamyces","Paranamyces_uniporus","0.9999969","c53fc6d9f9cb84b786f137d6cf5b5f8f"
"c5466487f8999963dc2800b1ddc50ab6","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.9328489","c5466487f8999963dc2800b1ddc50ab6"
"c54f9e5527ec59648843378171707ade","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c54f9e5527ec59648843378171707ade"
"c55016a7005975909919af2accfb2a04","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis_cinerea","0.9593224","c55016a7005975909919af2accfb2a04"
"c550387d933bacaf7b4b4680700481b7","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Mycoarthris","Mycoarthris_corallina","0.8202938","c550387d933bacaf7b4b4680700481b7"
"c551cfab50cd3e6ccf7f4b0f5f43cf92","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c551cfab50cd3e6ccf7f4b0f5f43cf92"
"c552d380c0cacf7aa6392812f9329746","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA,"0.9339985","c552d380c0cacf7aa6392812f9329746"
"c553799f5e0b56160ed58bf96b23581c","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella_histoplasmatoides","0.9534807","c553799f5e0b56160ed58bf96b23581c"
"c55c8498cc07efe54f67089d15187f73","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,"0.9970722","c55c8498cc07efe54f67089d15187f73"
"c5630403fce60f9c8af7936bf644a4de","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.7000774","c5630403fce60f9c8af7936bf644a4de"
"c5657ba55d6ffc064f0f127679f2dbf3","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c5657ba55d6ffc064f0f127679f2dbf3"
"c5679ff4d24f5c465d5c55ca8695de7e","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae",NA,NA,"0.9693789","c5679ff4d24f5c465d5c55ca8695de7e"
"c56c019e21dc26c2d0d7d030ed0addab","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","Coniochaeta_ligniaria","0.8364435","c56c019e21dc26c2d0d7d030ed0addab"
"c56dcc97f07d2daf3b8b82057f5b2a44","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Myriodontium","Myriodontium_keratinophilum","0.9652230","c56dcc97f07d2daf3b8b82057f5b2a44"
"c56f2df1fc6193bb2c4389f2617e5543","Fungi","unidentified",NA,NA,NA,NA,NA,"1.0000000","c56f2df1fc6193bb2c4389f2617e5543"
"c5721f61d9a8dcc392883a8bf9644101","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","0.9997796","c5721f61d9a8dcc392883a8bf9644101"
"c5725dab7963b9f51c08fc82d3059d4b","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","0.8270482","c5725dab7963b9f51c08fc82d3059d4b"
"c572ad5027da9949b566adc8fbe7bf6d","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","unidentified","0.8806032","c572ad5027da9949b566adc8fbe7bf6d"
"c5735109cb34742d919c956c3cf56602","Fungi","Basidiomycota","Cystobasidiomycetes","Cystobasidiomycetes_ord_Incertae_sedis","Buckleyzymaceae","Buckleyzyma","Buckleyzyma_aurantiaca","0.9999887","c5735109cb34742d919c956c3cf56602"
"c57ba432fb9d2869225d0d934e024bd3","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium",NA,"0.9509331","c57ba432fb9d2869225d0d934e024bd3"
